Date,SP,DJI
2017-03-31,-0.0022575939382668176,-0.003153751505798631
2017-04-03,-0.0016434753080133316,-0.0006298080570117631
2017-04-04,0.0005593660746613713,0.0018882354441084606
2017-04-05,-0.003059536811522123,-0.0019880237558207252
2017-04-06,0.001927650293734993,0.0007164577509661353
2017-04-07,-0.0008274724629448716,-0.0003315472951101517
2017-04-10,0.000687450135783276,9.294265090579219e-05
2017-04-11,-0.0014349082919582845,-0.00032528978973352986
2017-04-12,-0.0037670374189869064,-0.002882487529166319
2017-04-13,-0.006838020289804216,-0.006754027654984705
2017-04-17,0.008576465691107291,0.008939906819264253
2017-04-18,-0.0029076028458332546,-0.005521883562765606
2017-04-19,-0.0017178253968685745,-0.005804831165765893
2017-04-20,0.0075288503629738525,0.008502105624529454
2017-04-21,-0.0030396881071153782,-0.0015051706207345745
2017-04-24,0.010781736588111827,0.010463529259164394
2017-04-25,0.006072214211751177,0.011122167397127264
2017-04-26,-0.0004858214756873499,-0.00100208210073597
2017-04-27,0.0005527670002992063,0.00029746267353760554
2017-04-28,-0.0019149794714900413,-0.0019474491364530344
2017-05-01,0.0017307918268938255,-0.0012925336084648117
2017-05-02,0.0011883435858115294,0.0017404099450160748
2017-05-03,-0.0012721693958273864,0.00038225664147018603
2017-05-04,0.0005819332878695465,-0.0003068377015757408
2017-05-05,0.00408035940747836,0.0026439887549173945
2017-05-08,3.7445271907879016e-05,0.00025416197338246424
2017-05-09,-0.0010257745567932176,-0.0017385899904152693
2017-05-10,0.0011299627174494742,-0.001558721117123516
2017-05-11,-0.0021651513741066187,-0.0011317737390245533
2017-05-12,-0.0014795353407942593,-0.0010909954637546883
2017-05-15,0.0047651423030152336,0.004075126698513743
2017-05-16,-0.0006871330369860457,-0.00010435486061321724
2017-05-17,-0.018345468171115042,-0.01793027496125363
2017-05-18,0.003680038627215951,0.0027181946838879057
2017-05-19,0.0067447032082007,0.0068400379268304685
2017-05-22,0.00514686329600843,0.0043161192520244605
2017-05-23,0.0018361851723804105,0.0020596352575898663
2017-05-24,0.0024860338045762944,0.00355228880621119
2017-05-25,0.004432112041978175,0.003350932148174068
2017-05-26,0.00031050178530242343,-0.00012664693727514506
2017-05-30,-0.0012053507295338199,-0.002413152222758534
2017-05-31,-0.0004600746199513276,-0.0009905444706217
2017-06-01,0.0075425955848472245,0.006430399270238981
2017-06-02,0.00370087461804602,0.002933116036790804
2017-06-05,-0.0012184071404286387,-0.0010497678610886694
2017-06-06,-0.0027829086662040834,-0.002259371909355007
2017-06-07,0.0015670287963475379,0.0017706955830433342
2017-06-08,0.00026716903566476714,0.000417404770266228
2017-06-09,-0.0008303338661872762,0.004213524529882506
2017-06-12,-0.0009792424797181137,-0.001707965417078717
2017-06-13,0.00450135884323014,0.004360521647155602
2017-06-14,-0.0009963269653176028,0.0021586224817181482
2017-06-15,-0.002242109796840374,-0.0006861046800863471
2017-06-16,0.00028359915005969524,0.001140689051546339
2017-06-19,0.008312583206893995,0.0067443701033957195
2017-06-20,-0.0067191604469316645,-0.0028769868729968105
2017-06-21,-0.0005828141932715965,-0.0026639520287340445
2017-06-22,-0.0004558859724380852,-0.0005952362932060122
2017-06-23,0.0015596985554090976,-0.000118213403994959
2017-06-26,0.00031575193973236123,0.0006910993787650617
2017-06-27,-0.008105586575672907,-0.0046296963177676585
2017-06-28,0.008769501646551084,0.006732087228146399
2017-06-29,-0.008637216844141348,-0.00784157753630381
2017-06-30,0.0015320576108735333,0.0029365155364262335
2017-07-03,0.0023081679791475806,0.0060538125712247875
2017-07-05,0.0014522240362887008,-5.1195294190698556e-05
2017-07-06,-0.009412987306866183,-0.0073896353474004585
2017-07-07,0.006382712569615801,0.004413352281084157
2017-07-10,0.0009273361035125654,-0.00027183203647714174
2017-07-11,-0.0007829870660821734,2.5726868422174667e-05
2017-07-12,0.007279050947821435,0.005732053045727629
2017-07-13,0.001872829473473065,0.0009724548376786367
2017-07-14,0.004662616170009233,0.003919836634788663
2017-07-17,-5.291423670686425e-05,-0.0003706957222850241
2017-07-18,0.0005976786981109875,-0.002545583271081769
2017-07-19,0.00535825821605345,0.0030553672847353315
2017-07-20,-0.00015367108860704477,-0.0013396075525939687
2017-07-21,-0.0003679393292088825,-0.0014682858158870913
2017-07-24,-0.0010643009954088047,-0.0031049159453897033
2017-07-25,0.002918907519898033,0.004649564174071385
2017-07-26,0.00028262400611947947,0.004504628074220411
2017-07-27,-0.0009731616373937137,0.003932241880404246
2017-07-28,-0.0013420156781160386,0.0015476599203266123
2017-07-31,-0.0007284108345598019,0.002781639731070026
2017-08-01,0.0024461207749384662,0.0033200676446282487
2017-08-02,0.0004925274073474498,0.0023792699706367566
2017-08-03,-0.0021860418349456704,0.00044772258693221535
2017-08-04,0.0018873214175395684,0.0030241448895967356
2017-08-07,0.0016458446442804673,0.0011585010230533352
2017-08-08,-0.002417352230385335,-0.0014967090797580796
2017-08-09,-0.0003636747927123762,-0.0016604251138823151
2017-08-10,-0.01458021840074153,-0.009326876453869593
2017-08-11,0.0012747571279871366,0.0006549100407648796
2017-08-14,0.009993651246049404,0.006174904620738667
2017-08-15,-0.00049893232688349,0.0002400078540173509
2017-08-16,0.0014190955233323716,0.0011756765353264631
2017-08-17,-0.015557342487191416,-0.012524888661924641
2017-08-18,-0.0018370536613519935,-0.0035104368329098483
2017-08-21,0.0011619757145661966,0.0013481517682680736
2017-08-22,0.009891695260625078,0.008996585841535744
2017-08-23,-0.0034595701326390073,-0.00401724645682087
2017-08-24,-0.0020766167471384417,-0.0013161662874901661
2017-08-25,0.0016714716689374216,0.0013886041377044473
2017-08-28,0.0004869534732960745,-0.00024159932061372497
2017-08-29,0.0008424667620097917,0.002608832849660541
2017-08-30,0.004604531788061044,0.0012368332525573623
2017-08-31,0.0057046735847135445,0.0025396569197391446
2017-09-01,0.001980578042335197,0.0017963061426837725
2017-09-05,-0.007579458552144929,-0.010710908751371723
2017-09-06,0.003123842493144133,0.0024944407702136794
2017-09-07,-0.00017845204485370908,-0.0010488672233303872
2017-09-08,-0.001489960143457705,0.0005970169497192499
2017-09-11,0.010780975197147024,0.011838201948501785
2017-09-12,0.003358302594883113,0.0027838625502006335
2017-09-13,0.0007568342480825294,0.0017761044400904458
2017-09-14,-0.0011013238508279736,0.0020423400222990755
2017-09-15,0.001845477546159349,0.002916877273314296
2017-09-18,0.0014548619291293301,0.0028255715821946365
2017-09-19,0.0011095796167313857,0.0017650686498373754
2017-09-20,0.000634146702309437,0.0018662756011105879
2017-09-21,-0.0030505659469148337,-0.0023836154032398993
2017-09-22,0.0006475839951670207,-0.00043126278358659976
2017-09-25,-0.0022245226998538568,-0.0023966496190818806
2017-09-26,7.216412589487934e-05,-0.0005280136042801356
2017-09-27,0.004076822401987925,0.0025273104997683205
2017-09-28,0.0012038906289380277,0.001810669185209353
2017-09-29,0.0036982630684988258,0.001066872373940948
2017-10-02,0.0038665188297123134,0.0067838624586074436
2017-10-03,0.002156511184660919,0.0037199897397103806
2017-10-04,0.0012459436611136387,0.0008816443733370872
2017-10-05,0.00563090403129274,0.0050069396924935445
2017-10-06,-0.001074211165239725,-7.555383602466983e-05
2017-10-09,-0.0018060638680135568,-0.0005534064598462335
2017-10-10,0.0023197196304780643,0.0030535975955796723
2017-10-11,0.001801882929663564,0.0018471620144064633
2017-10-12,-0.0016881771203513885,-0.001394799580485231
2017-10-13,0.0008777220048463043,0.0013436494300615154
2017-10-16,0.0017492225323057532,0.003719955696744832
2017-10-17,0.0006723529054339931,0.0017616822654527645
2017-10-18,0.0007420595113295467,0.006940121917320195
2017-10-19,0.00032794411501048555,0.00023486088732650834
2017-10-20,0.005103796185030386,0.0071235340608482665
2017-10-23,-0.003980395312997195,-0.0023462191627430236
2017-10-24,0.0016166008745580412,0.007183857906633337
2017-10-25,-0.004673955687259985,-0.0048020574291335804
2017-10-26,0.0012701392506023993,0.003055767329678445
2017-10-27,0.008040609979727099,0.001423296637264573
2017-10-30,-0.0031975773767407194,-0.003653012513062158
2017-10-31,0.0009440129366793155,0.0012198782453930253
2017-11-01,0.0015908441079038695,0.0024681385994588007
2017-11-02,0.00018994776966671517,0.0034610387287733373
2017-11-03,0.003092289326314394,0.0009745816773869244
2017-11-06,0.00127044388477643,0.00039205510709706785
2017-11-07,-0.00018912080508191734,0.000374076014434709
2017-11-08,0.0014426139320604147,0.00026013707828733985
2017-11-09,-0.0037689813393701364,-0.0043134262471880335
2017-11-10,-0.0008980469760537102,-0.001694752909158974
2017-11-13,0.000983150911293032,0.0007463751265600548
2017-11-14,-0.0023122805602819227,-0.0012904612769167954
2017-11-15,-0.005540998742123611,-0.005920719351786849
2017-11-16,0.008162652782972403,0.008006955882274992
2017-11-17,-0.002629416978897395,-0.004277085225643465
2017-11-20,0.0012748698887901106,0.0030815175720950425
2017-11-21,0.006519838879752696,0.006826740250550774
2017-11-22,-0.0007505427033295442,-0.0027442501771485165
2017-11-24,0.002053984278231966,0.001351220665788583
2017-11-27,-0.00038433158680325395,0.0009668926237167344
2017-11-28,0.009800332196793644,0.010794925023374976
2017-11-29,-0.0003692938827907781,0.004352222369332367
2017-11-30,0.008157586662811174,0.013758735298979299
2017-12-01,-0.0020265829358053324,-0.0016806789584107038
2017-12-04,-0.0010527105492864532,0.0024096862775117404
2017-12-05,-0.003746390525955308,-0.004514494796613972
2017-12-06,-0.00011411217053034995,-0.001644420638851279
2017-12-07,0.002928067010109385,0.0029190020057372184
2017-12-08,0.005491202035518141,0.004848717138437957
2017-12-11,0.0031968421216958323,0.002334761173947484
2017-12-12,0.001547723722089516,0.00485865009177303
2017-12-13,-0.000473068970150185,0.0032849297297664125
2017-12-14,-0.004079167730762682,-0.003127447481659236
2017-12-15,0.008934313410142761,0.005820964882056537
2017-12-18,0.005348478579597589,0.005681560319202433
2017-12-19,-0.0032354980431185012,-0.0015116662669193335
2017-12-20,-0.0008282360735725663,-0.0011357646377745053
2017-12-21,0.0019836870126583982,0.0022476221834909047
2017-12-22,-0.00045827163811375547,-0.0011397092802835757
2017-12-26,-0.0010589757000585695,-0.0003171541975592678
2017-12-27,0.0007906283102422613,0.0011344732026292187
2017-12-28,0.0018323190029195554,0.0025481439955433176
2017-12-29,-0.005196632292748298,-0.004773893920454431
2018-01-02,0.008269078218398127,0.004230213402421039
2018-01-03,0.006378433243936035,0.003966899198768946
2018-01-04,0.004020542855326989,0.006098332813957483
2018-01-05,0.007009145888585348,0.008764554775312662
2018-01-08,0.001660963767296979,-0.0005088742046378698
2018-01-09,0.0013020835172984223,0.0040577602279792645
2018-01-10,-0.0011128458115206878,-0.0006568789252812024
2018-01-11,0.007009025768882019,0.008071658499252931
2018-01-12,0.006726926399094035,0.00889333357527179
2018-01-16,-0.0035307132616026696,-0.00040042129184875397
2018-01-17,0.009371006206502086,0.012437081236758862
2018-01-18,-0.0016176974974736241,-0.0037534419107108532
2018-01-19,0.004375647986990156,0.0020699044205044702
2018-01-22,0.00803436438221324,0.005465263611386164
2018-01-23,0.002172004968222319,-0.0001445506099161929
2018-01-24,-0.0005601325472320471,0.0015747729885790744
2018-01-25,0.0006024393988328895,0.005344116324471906
2018-01-26,0.011771638106084168,0.00844841799607149
2018-01-29,-0.006754736284863033,-0.006680883918119308
2018-01-30,-0.010958642805337085,-0.013808859899187018
2018-01-31,0.0004888658586947881,0.002776381731025334
2018-02-01,-0.0006482983520233253,0.0014261787833463014
2018-02-02,-0.021436680516698812,-0.025751953905047906
2018-02-05,-0.041842540938381426,-0.04714281575104447
2018-02-06,0.017290573348937088,0.023023208289904087
2018-02-07,-0.005014138223752627,-0.0007798207607505947
2018-02-08,-0.0382590522458017,-0.04237794893342402
2018-02-09,0.014825645199524345,0.01375381063110982
2018-02-12,0.013818665678186272,0.01682150303387461
2018-02-13,0.0026095219802775584,0.001591321211463838
2018-02-14,0.013313439808897013,0.010216963140164998
2018-02-15,0.01199686177677526,0.012252309927855575
2018-02-16,0.0003733996499216942,0.0007541377992169596
2018-02-20,-0.005858517106837343,-0.010147950764002728
2018-02-21,-0.005511664483310908,-0.0067107252020611454
2018-02-22,0.0009730774855778604,0.006619811637248777
2018-02-23,0.015901278245121022,0.013825272398389417
2018-02-26,0.011688438620627399,0.01565242030442786
2018-02-27,-0.012788311441467541,-0.011707658723049432
2018-02-28,-0.011157806083656078,-0.015100838224429126
2018-03-01,-0.013413965854876449,-0.01693167604781073
2018-03-02,0.005058785485198549,-0.002886032185655095
2018-03-05,0.01097161761052657,0.013628221494839473
2018-03-06,0.0026353829319968104,0.00037618914718762377
2018-03-07,-0.000483991825716375,-0.003331349305096405
2018-03-08,0.004453148208884627,0.0037769879684194166
2018-03-09,0.017229546741207587,0.01754060321155814
2018-03-12,-0.001274797337998416,-0.006221256628645413
2018-03-13,-0.006383910414314703,-0.0068378425063305055
2018-03-14,-0.005740969825188786,-0.010003475916591915
2018-03-15,-0.0007822363990965508,0.00465593722345753
2018-03-16,0.0017019979472317418,0.0029245047301581033
2018-03-19,-0.014306040541373417,-0.013544076351989011
2018-03-20,0.0014807086617189258,0.0047168173398674665
2018-03-21,-0.0018456921256294063,-0.001819849377875168
2018-03-22,-0.025484886972854417,-0.029789082851014115
2018-03-23,-0.02118980731175066,-0.017885575122934008
2018-03-26,0.026795040706035392,0.028047892373448135
2018-03-27,-0.0174272856453219,-0.014352574438880746
2018-03-28,-0.0029209188994626773,-0.0003895103449011854
2018-03-29,0.013675777493843445,0.010622887399283715
2018-04-02,-0.022590682343495868,-0.019223456218015505
2018-04-03,0.012535961315741067,0.016325443520889934
2018-04-04,0.01150010234644679,0.009563327316697266
2018-04-05,0.006839421401651201,0.009880018270320111
2018-04-06,-0.022164067057064987,-0.02363796289940167
2018-04-09,0.0033309949675928295,0.0019343794544448567
2018-04-10,0.01658859899631407,0.01772834608560748
2018-04-11,-0.005540685772461173,-0.008994392016097549
2018-04-12,0.008216898697657044,0.012064517898076669
2018-04-13,-0.0028907998267066345,-0.005032857688062462
2018-04-16,0.008076336801563068,0.00870165324326942
2018-04-17,0.01060507161386675,0.008654560713452941
2018-04-18,0.0008310204075532664,-0.001556910761623052
2018-04-19,-0.00574258179583257,-0.0033667185487594046
2018-04-20,-0.008573177188352708,-0.008221503335075035
2018-04-23,5.623011118453955e-05,-0.00058268353444096
2018-04-24,-0.013470888006475166,-0.017517835691983223
2018-04-25,0.0018353742328236348,0.00248188649990653
2018-04-26,0.010380144187376953,0.009854598957493492
2018-04-27,0.001113005271363815,-0.00045854746639143444
2018-04-30,-0.008221192548921247,-0.0061079541555095086
2018-05-01,0.0025458021710273926,-0.002656308477814994
2018-05-02,-0.007231951201402355,-0.0072493320653118755
2018-05-03,-0.002256217585064076,0.00021606552117916128
2018-05-04,0.012729810028334959,0.01379316448708292
2018-05-07,0.003451980554989958,0.003900082205143765
2018-05-08,-0.0002656766117338216,0.00011866878017918972
2018-05-09,0.009635647934868785,0.007456798230959889
2018-05-10,0.009327011603848374,0.007994440577951076
2018-05-11,0.001706139270961256,0.0036973748945503928
2018-05-14,0.0008830995101265589,0.0027443990035246925
2018-05-15,-0.006865655043990812,-0.007781384225804582
2018-05-16,0.004052339847514407,0.002527302075126523
2018-05-17,-0.0008562387886101002,-0.0022209381446324757
2018-05-18,-0.0026356652545503154,4.4887552736528306e-05
2018-05-21,0.007359604547933372,0.011993264195406245
2018-05-22,-0.0031406885928751895,-0.007177048364956676
2018-05-23,0.0032431452068987514,0.0021077684450971305
2018-05-24,-0.0020252629577225518,-0.0030202413400744724
2018-05-25,-0.002360003054185922,-0.0023674014846859427
2018-05-29,-0.011631572511792225,-0.01594839058364238
2018-05-30,0.012615875351923801,0.012495977338215475
2018-05-31,-0.006903333243434208,-0.010265814547760847
2018-06-01,0.01079079970923988,0.008944662870860272
2018-06-04,0.004469594898352221,0.007218736483913557
2018-06-05,0.0007023462695756739,-0.0005526293356440052
2018-06-06,0.008530900637311972,0.013871506709916614
2018-06-07,-0.0007144436219845289,0.003771533681178008
2018-06-08,0.0031210289077513477,0.002971608286079775
2018-06-11,0.0010681370069403208,0.00022833264122791076
2018-06-12,0.0017418672787038484,-6.240060208958935e-05
2018-06-13,-0.004034254541411457,-0.004731864905798132
2018-06-14,0.002468500522503687,-0.001027807375877669
2018-06-15,-0.00101762031549408,-0.003375264049202649
2018-06-18,-0.002128391180886516,-0.004113982641056727
2018-06-19,-0.004031517951391294,-0.011562743787377356
2018-06-20,0.001710690224112545,-0.0017184714379744762
2018-06-21,-0.006365728843220268,-0.007984715006511175
2018-06-22,0.0018602032551338834,0.004860740075332699
2018-06-25,-0.013819722967770653,-0.01343723035972235
2018-06-26,0.0022021505056967236,0.00124891436431329
2018-06-27,-0.008641586313141117,-0.006839577905654793
2018-06-28,0.006159680019031288,0.004074225422518464
2018-06-29,0.0007581158875170001,0.0022834521743967653
2018-07-02,0.003063260834293461,0.0014726461937022567
2018-07-03,-0.004959629280533677,-0.005460158567688245
2018-07-05,0.008583856745537827,0.007497009034692644
2018-07-06,0.00844551760058016,0.004086613083373815
2018-07-09,0.008784290785341506,0.013004018800785331
2018-07-10,0.003467249318821859,0.005757806987828455
2018-07-11,-0.007119486371916502,-0.008835625974138221
2018-07-12,0.0087109915801719,0.009045497211303207
2018-07-13,0.0010786555366086475,0.003785002197004616
2018-07-16,-0.0010286646208985384,0.0017949619702806658
2018-07-17,0.003965824343443431,0.0022130956491346974
2018-07-18,0.0021581820767374625,0.0031557948236612073
2018-07-19,-0.003960826849049506,-0.005363279932210988
2018-07-20,-0.0009488977712743676,-0.0002546099752515859
2018-07-23,0.0018363623432315187,-0.0005520724041924152
2018-07-24,0.004769518886053562,0.007861055175345737
2018-07-25,0.009060435070372713,0.006797247565709193
2018-07-26,-0.00303690274886736,0.0044353472249540355
2018-07-27,-0.006583834644845457,-0.0029820560570207695
2018-07-30,-0.0057707893155871425,-0.005683091049072733
2018-07-31,0.004872837219303094,0.004272682391214681
2018-08-01,-0.0010408930675711336,-0.003206730958029938
2018-08-02,0.0049143495822087,-0.00030241449907798015
2018-08-03,0.004633432065347987,0.005372066695294745
2018-08-06,0.003531982650801626,0.0015539999610024858
2018-08-07,0.0028202017464857678,0.004957090828567785
2018-08-08,-0.00026241439329510795,-0.0017636329695716996
2018-08-09,-0.0014427146770399496,-0.002917018479127787
2018-08-10,-0.007139312263244473,-0.007716712643919264
2018-08-13,-0.004014037665980266,-0.0049679040835721505
2018-08-14,0.006368930016417421,0.004445481480281982
2018-08-15,-0.007631208581378815,-0.005450010167129789
2018-08-16,0.00788821455263811,0.015627739185996976
2018-08-17,0.003317606375263089,0.004317557035969861
2018-08-20,0.002425074902128281,0.0034755080350539593
2018-08-21,0.002066399954627058,0.0024660114420264707
2018-08-22,-0.0003982310542435054,-0.003440520293444183
2018-08-23,-0.0016926939235351061,-0.0029818381998881777
2018-08-24,0.006179705928285333,0.005184698182836233
2018-08-27,0.007641141407110444,0.010003596712197079
2018-08-28,0.00026924207759835515,0.00055182869795642
2018-08-29,0.005685242468911669,0.002320461564534871
2018-08-30,-0.004440172044458075,-0.005282931274861442
2018-08-31,0.00013446846730492032,-0.0008507746076764973
2018-09-04,-0.0016556920488793076,-0.00047536539059941485
2018-09-05,-0.002807062801265972,0.000866969514599413
2018-09-06,-0.0036589910366181576,0.0008034851693565934
2018-09-07,-0.002215797895014484,-0.0030563074464409344
2018-09-10,0.0018960282146933797,-0.0022972621330180354
2018-09-11,0.003732865689715426,0.0043987856126618255
2018-09-12,0.0003566083498935524,0.0010721334669494065
2018-09-13,0.005268352159391334,0.005640845943738032
2018-09-14,0.00027544390076635555,0.00033191502951415307
2018-09-17,-0.005585290991549207,-0.003544870522625289
2018-09-18,0.0053546528676252396,0.007067322382911824
2018-09-19,0.0012524880331719868,0.00603195077055245
2018-09-20,0.00781001418532906,0.009468888302665169
2018-09-21,-0.00036860093700704873,0.0032404055617760246
2018-09-24,-0.003521882314013849,-0.006807918383873411
2018-09-25,-0.001305948493117946,-0.0026327718765138245
2018-09-26,-0.003294699681159941,-0.0040445106572658115
2018-09-27,0.0027594762285113967,0.002069103413809631
2018-09-28,-6.870144138179519e-06,0.0006949516669487463
2018-10-01,0.0036344923421985013,0.007264280810997965
2018-10-02,-0.0003967689102790794,0.004594417820593543
2018-10-03,0.0007112667367183715,0.0020316725233939115
2018-10-04,-0.008203035421009815,-0.007516895643175434
2018-10-05,-0.0055433145846221455,-0.0067991324022402145
2018-10-08,-0.000395194708349698,0.0015010636119106226
2018-10-09,-0.0014189098341542976,-0.002124407436490474
2018-10-10,-0.03341638904260208,-0.03197816592893419
2018-10-11,-0.02078757997254153,-0.021556342359865772
2018-10-12,0.014106235408376288,0.011396991189045495
2018-10-15,-0.005922482291300048,-0.003535820906860076
2018-10-16,0.02126782803490127,0.021465278111665563
2018-10-17,-0.0002526942626648821,-0.003562378564071945
2018-10-18,-0.014496490575341185,-0.01281110748799749
2018-10-19,-0.00036123513527937907,0.0025535546033730204
2018-10-22,-0.004308797096477868,-0.005001007728982592
2018-10-23,-0.005527076180694164,-0.004988462629079819
2018-10-24,-0.03135077386114084,-0.02443161611580561
2018-10-25,0.018453717978714167,0.016185436305432763
2018-10-26,-0.017479138010003174,-0.011927790695957717
2018-10-29,-0.00658120829519397,-0.0099892741619902
2018-10-30,0.015545322971877482,0.01750823546524911
2018-10-31,0.010792878754571094,0.009646692508574323
2018-11-01,0.010502498868529206,0.01049509969925747
2018-11-02,-0.006336721055879746,-0.004339858688654831
2018-11-05,0.0055846936971941175,0.0075245623996458505
2018-11-06,0.0062397877444086355,0.006783654561553297
2018-11-07,0.020987078560774024,0.021048263201855127
2018-11-08,-0.002512068988491457,0.0004170175593050711
2018-11-09,-0.00924158591537243,-0.00773932203045139
2018-11-12,-0.019898150985467496,-0.02344063502575833
2018-11-13,-0.0014830188221738934,-0.003974039606597816
2018-11-14,-0.007596188818450545,-0.008179618512698595
2018-11-15,0.01053803274264194,0.00828952479549799
2018-11-16,0.002220837537483983,0.004889362168678649
2018-11-19,-0.016783161235721437,-0.01569637893564762
2018-11-20,-0.018317995556585972,-0.022303450033565285
2018-11-21,0.0030386693107672014,-3.887862083096175e-05
2018-11-23,-0.006576419711855615,-0.0073328694828821124
2018-11-26,0.015412975845366429,0.014482926728109259
2018-11-27,0.003256384364612641,0.004393305117685187
2018-11-28,0.022714051303113776,0.02465244050021552
2018-11-29,-0.002185494545393453,-0.001088243755644577
2018-11-30,0.008137547716617559,0.007847197671566056
2018-12-03,0.010882001794362436,0.011212786150229321
2018-12-04,-0.03290022883855611,-0.03144032252395908
2018-12-06,-0.0015233879141442856,-0.0031776236179859767
2018-12-07,-0.02359633545632224,-0.022650299093930997
2018-12-10,0.0017606032229163218,0.0014058184720431718
2018-12-11,-0.00035640967530566644,-0.0021732219298526098
2018-12-12,0.005404871010351243,0.006422815290552144
2018-12-13,-0.00019995031241503897,0.0028544274685583584
2018-12-14,-0.019271212268699812,-0.020406975765450145
2018-12-17,-0.020992284828576645,-0.021283762350180584
2018-12-18,8.639685378910398e-05,0.0034974678168091917
2018-12-19,-0.015515459175936802,-0.014978395146767019
2018-12-20,-0.015897809484103957,-0.02009715938059521
2018-12-21,-0.02080312049854063,-0.01828682476170242
2018-12-24,-0.02748657287831441,-0.02953224679620719
2018-12-26,0.048403177670805035,0.04864331355883079
2018-12-27,0.008526228968816992,0.01131635470714985
2018-12-28,-0.0012423539102312722,-0.003308137335139206
2018-12-31,0.008456625862206874,0.011427644913136198
2019-01-02,0.0012676930626261643,0.0008047057514990619
2019-01-03,-0.02506833181891511,-0.028678230656188543
2019-01-04,0.03375939906034647,0.03239439722432493
2019-01-07,0.006985975995229761,0.004181438140437605
2019-01-08,0.009648587336497393,0.010824539773874308
2019-01-09,0.004089671332822161,0.0038463031027507247
2019-01-10,0.004508241374462229,0.00512942295760655
2019-01-11,-0.0001463085444824661,-0.0002487903426839478
2019-01-14,-0.00527139458724949,-0.003594950398376947
2019-01-15,0.010664618879761001,0.006492929743062935
2019-01-16,0.0022195205290883643,0.005865450730530056
2019-01-17,0.007562730706235749,0.006708491379958746
2019-01-18,0.01309691283985578,0.013703324797111215
2019-01-22,-0.014258476827972471,-0.0122935385923196
2019-01-23,0.002200489919450871,0.006988118427086196
2019-01-24,0.001374780110977555,-0.0009110289993507903
2019-01-25,0.008452867700518018,0.007464321297931808
2019-01-28,-0.007877775848708898,-0.008483831839762321
2019-01-29,-0.0014573079351148383,0.002107194841734716
2019-01-30,0.015429609891560045,0.017538508359252487
